competition,stage,round,week,day,match_no,home_team_id,away_team_id,home_score,away_score,winner_team_id,loser_team_id
super_cup,league,3,2,목,9,T14,T07,12,10,T14,T07
super_cup,league,4,2,토,10,T04,T03,6,9,T03,T04
super_cup,league,4,2,토,11,T12,T14,10,11,T14,T12
super_cup,league,4,2,토,12,T07,T08,3,8,T08,T07
super_cup,league,5,2,일,13,T04,T12,4,6,T12,T04
super_cup,league,5,2,일,14,T03,T07,0,6,T07,T03
super_cup,league,5,2,일,15,T14,T08,1,3,T08,T14
acl,ACL1_po,PO,3,수,1,QAT_C_FC3,IRQ_G_FC,2,7,IRQ_G_FC,QAT_C_FC3
acl,ACL1_po,PO,3,수,2,UZB_E_FC2,UAE_B_FC4,6,3,UZB_E_FC2,UAE_B_FC4
acl,ACL2_po,PO,3,수,1,IRQ_G_FC3,BHR_H_FC2,1,7,BHR_H_FC2,IRQ_G_FC3
acl,ACL2_po,PO,3,수,2,IND_K_FC,OMA_I_FC2,5,6,OMA_I_FC2,IND_K_FC
acl,ACL1_po,PO,3,수,1,THA_C_FC32,SGP_E_FC2,9,0,THA_C_FC32,SGP_E_FC2
acl,ACL1_po,PO,3,수,2,T14,THA_C_FC3,3,8,THA_C_FC3,T14
acl,ACL2_po,PO,3,수,1,HKG_I_FC2,MAS_G_FC3,2,1,HKG_I_FC2,MAS_G_FC3
acl,ACL2_po,PO,3,수,2,VIE_H_FC2,PHI_K_FC2,1,3,PHI_K_FC2,VIE_H_FC2
acl,ACL1_group,1,4,수,1,KSA_A_FC4,QAT_C_FC2,7,1,KSA_A_FC4,QAT_C_FC2
acl,ACL1_group,1,4,수,2,UZB_E_FC,JOR_E_FC2,4,0,UZB_E_FC,JOR_E_FC2
acl,ACL1_group,2,6,수,3,JOR_E_FC2,KSA_A_FC4,6,5,JOR_E_FC2,KSA_A_FC4
acl,ACL1_group,2,6,수,4,QAT_C_FC2,UZB_E_FC,2,4,UZB_E_FC,QAT_C_FC2
acl,ACL1_group,3,8,수,5,KSA_A_FC4,UZB_E_FC,1,8,UZB_E_FC,KSA_A_FC4
acl,ACL1_group,3,8,수,6,QAT_C_FC2,JOR_E_FC2,4,8,JOR_E_FC2,QAT_C_FC2
acl,ACL1_group,4,10,수,7,QAT_C_FC2,KSA_A_FC4,0,2,KSA_A_FC4,QAT_C_FC2
acl,ACL1_group,4,10,수,8,JOR_E_FC2,UZB_E_FC,1,3,UZB_E_FC,JOR_E_FC2
acl,ACL1_group,5,12,수,9,UZB_E_FC,KSA_A_FC4,12,10,UZB_E_FC,KSA_A_FC4
acl,ACL1_group,5,12,수,10,JOR_E_FC2,QAT_C_FC2,6,9,QAT_C_FC2,JOR_E_FC2
acl,ACL1_group,6,14,수,11,KSA_A_FC4,JOR_E_FC2,10,11,JOR_E_FC2,KSA_A_FC4
acl,ACL1_group,6,14,수,12,UZB_E_FC,QAT_C_FC2,3,8,QAT_C_FC2,UZB_E_FC
acl,ACL1_group,1,4,수,13,KSA_A_FC3,UAE_B_FC,4,6,UAE_B_FC,KSA_A_FC3
acl,ACL1_group,1,4,수,14,IRN_D_FC2,IRQ_G_FC,0,6,IRQ_G_FC,IRN_D_FC2
acl,ACL1_group,2,6,수,15,IRQ_G_FC,KSA_A_FC3,1,3,KSA_A_FC3,IRQ_G_FC
acl,ACL1_group,2,6,수,16,UAE_B_FC,IRN_D_FC2,4,5,IRN_D_FC2,UAE_B_FC
acl,ACL1_group,3,8,수,17,KSA_A_FC3,IRN_D_FC2,0,6,IRN_D_FC2,KSA_A_FC3
acl,ACL1_group,3,8,수,18,UAE_B_FC,IRQ_G_FC,5,11,IRQ_G_FC,UAE_B_FC
acl,ACL1_group,4,10,수,19,UAE_B_FC,KSA_A_FC3,3,9,KSA_A_FC3,UAE_B_FC
acl,ACL1_group,4,10,수,20,IRQ_G_FC,IRN_D_FC2,5,2,IRQ_G_FC,IRN_D_FC2
acl,ACL1_group,5,12,수,21,IRN_D_FC2,KSA_A_FC3,3,5,KSA_A_FC3,IRN_D_FC2
acl,ACL1_group,5,12,수,22,IRQ_G_FC,UAE_B_FC,2,2,,
acl,ACL1_group,6,14,수,23,KSA_A_FC3,IRQ_G_FC,1,0,KSA_A_FC3,IRQ_G_FC
acl,ACL1_group,6,14,수,24,IRN_D_FC2,UAE_B_FC,1,10,UAE_B_FC,IRN_D_FC2
acl,ACL1_group,1,4,수,25,KSA_A_FC2,UAE_B_FC3,0,4,UAE_B_FC3,KSA_A_FC2
acl,ACL1_group,1,4,수,26,QAT_C_FC,JOR_F_FC,6,3,QAT_C_FC,JOR_F_FC
acl,ACL1_group,2,6,수,27,JOR_F_FC,KSA_A_FC2,7,6,JOR_F_FC,KSA_A_FC2
acl,ACL1_group,2,6,수,28,UAE_B_FC3,QAT_C_FC,0,1,QAT_C_FC,UAE_B_FC3
acl,ACL1_group,3,8,수,29,KSA_A_FC2,QAT_C_FC,8,5,KSA_A_FC2,QAT_C_FC
acl,ACL1_group,3,8,수,30,UAE_B_FC3,JOR_F_FC,2,5,JOR_F_FC,UAE_B_FC3
acl,ACL1_group,4,10,수,31,UAE_B_FC3,KSA_A_FC2,5,4,UAE_B_FC3,KSA_A_FC2
acl,ACL1_group,4,10,수,32,JOR_F_FC,QAT_C_FC,2,3,QAT_C_FC,JOR_F_FC
acl,ACL1_group,5,12,수,33,QAT_C_FC,KSA_A_FC2,9,7,QAT_C_FC,KSA_A_FC2
acl,ACL1_group,5,12,수,34,JOR_F_FC,UAE_B_FC3,11,3,JOR_F_FC,UAE_B_FC3
acl,ACL1_group,6,14,수,35,KSA_A_FC2,JOR_F_FC,5,10,JOR_F_FC,KSA_A_FC2
acl,ACL1_group,6,14,수,36,QAT_C_FC,UAE_B_FC3,3,5,UAE_B_FC3,QAT_C_FC
acl,ACL1_group,1,4,수,37,KSA_A_FC,UAE_B_FC2,4,0,KSA_A_FC,UAE_B_FC2
acl,ACL1_group,1,4,수,38,IRN_D_FC,UZB_E_FC2,2,13,UZB_E_FC2,IRN_D_FC
acl,ACL1_group,2,6,수,39,UZB_E_FC2,KSA_A_FC,7,6,UZB_E_FC2,KSA_A_FC
acl,ACL1_group,2,6,수,40,UAE_B_FC2,IRN_D_FC,2,10,IRN_D_FC,UAE_B_FC2
acl,ACL1_group,3,8,수,41,KSA_A_FC,IRN_D_FC,1,4,IRN_D_FC,KSA_A_FC
acl,ACL1_group,3,8,수,42,UAE_B_FC2,UZB_E_FC2,8,1,UAE_B_FC2,UZB_E_FC2
acl,ACL1_group,4,10,수,43,UAE_B_FC2,KSA_A_FC,10,11,KSA_A_FC,UAE_B_FC2
acl,ACL1_group,4,10,수,44,UZB_E_FC2,IRN_D_FC,4,1,UZB_E_FC2,IRN_D_FC
acl,ACL1_group,5,12,수,45,IRN_D_FC,KSA_A_FC,2,1,IRN_D_FC,KSA_A_FC
acl,ACL1_group,5,12,수,46,UZB_E_FC2,UAE_B_FC2,2,3,UAE_B_FC2,UZB_E_FC2
acl,ACL1_group,6,14,수,47,KSA_A_FC,UZB_E_FC2,2,9,UZB_E_FC2,KSA_A_FC
acl,ACL1_group,6,14,수,48,IRN_D_FC,UAE_B_FC2,2,5,UAE_B_FC2,IRN_D_FC
acl,ACL1_group,1,4,수,49,THA_C_FC3,JPN_A_FC2,6,7,JPN_A_FC2,THA_C_FC3
acl,ACL1_group,1,4,수,50,T03,SGP_E_FC,5,5,,
acl,ACL1_group,2,6,수,51,SGP_E_FC,THA_C_FC3,2,1,SGP_E_FC,THA_C_FC3
acl,ACL1_group,2,6,수,52,JPN_A_FC2,T03,1,7,T03,JPN_A_FC2
acl,ACL1_group,3,8,수,53,THA_C_FC3,T03,6,3,THA_C_FC3,T03
acl,ACL1_group,3,8,수,54,JPN_A_FC2,SGP_E_FC,7,7,,
acl,ACL1_group,4,10,수,55,JPN_A_FC2,THA_C_FC3,1,5,THA_C_FC3,JPN_A_FC2
acl,ACL1_group,4,10,수,56,SGP_E_FC,T03,2,1,SGP_E_FC,T03
